dataset,contentid,contenttypeid,title,addr1,addr2,areacode,cat1,cat2,cat3,common_addr1,common_addr2,common_areacode,common_cat1,common_cat2,common_cat3,common_cpyrhtDivCd,common_createdtime,common_firstimage,common_firstimage2,common_homepage,common_lDongRegnCd,common_lDongSignguCd,common_lclsSystm1,common_lclsSystm2,common_lclsSystm3,common_mapx,common_mapy,common_mlevel,common_modifiedtime,common_overview,common_sigungucode,common_tel,common_telname,common_title,common_zipcode,cpyrhtDivCd,createdtime,firstimage,firstimage2,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,zipcode,intro_accomcount,intro_accomcountculture,intro_accomcountleports,intro_accomcountlodging,intro_barbecue,intro_beauty,intro_beverage,intro_bicycle,intro_campfire,intro_checkintime,intro_checkouttime,intro_chkbabycarriage,intro_chkbabycarriageculture,intro_chkbabycarriageleports,intro_chkcooking,intro_chkcreditcard,intro_chkcreditcardculture,intro_chkcreditcardleports,intro_chkpet,intro_chkpetculture,intro_chkpetleports,intro_discountinfo,intro_expagerange,intro_expagerangeleports,intro_expguide,intro_fetch_error,intro_fetch_status,intro_fetched_at,intro_fitness,intro_foodplace,intro_heritage1,intro_heritage2,intro_heritage3,intro_infocenter,intro_infocenterculture,intro_infocenterleports,intro_infocenterlodging,intro_karaoke,intro_opendate,intro_openperiod,intro_parking,intro_parkingculture,intro_parkingfee,intro_parkingfeeleports,intro_parkingleports,intro_parkinglodging,intro_pickup,intro_publicbath,intro_publicpc,intro_refundregulation,intro_reservation,intro_reservationlodging,intro_reservationurl,intro_restdate,intro_restdateculture,intro_restdateleports,intro_roomcount,intro_roomtype,intro_sauna,intro_scale,intro_scaleleports,intro_scalelodging,intro_seminar,intro_spendtime,intro_sports,intro_subfacility,intro_usefee,intro_usefeeleports,intro_useseason,intro_usetime,intro_usetimeculture,intro_usetimeleports
tourism,1556005,14,그리스신화박물관,제주특별자치도 제주시 한림읍 광산로 942,,,,,,제주특별자치도 제주시 한림읍 광산로 942,,,,,,Type3,20120220190244,https://tong.visitkorea.or.kr/cms/resource/71/3053171_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/71/3053171_image3_1.jpg,http://www.greekmythology.co.kr,50,110,VE,VE07,VE070100,126.357654338361,33.3480724819537,6,20260309093631,"그리스신화박물관은 아름다운 섬 제주도에서 그리스 신화와 관련된 명화와 대리석을 눈으로 보고 손으로 만져볼 수 있는 체험형 박물관이다. 박물관은 루브르와 바티칸 박물관의 명화와 대리석 조각상 재현 작품을 전시한 공간과 관람객 모두 그리스인으로 변신하는 그리스 마을로 구성되어 있다. 창조관, 올림포스관, 신탁관, 영웅관, 휴먼관, 사랑관, 그리스 마을에서 기존 유물 중심의 수동적인 관람 방식에서 벗어나 전시물과 관람객이 교감할 수 있도록 다양한 체험형 전시를 제공한다. 대표 체험으로는 그리스의상 체험, 아테네시민권 발급체험, 올림포스 12신 가면 만들기 체험 등이 있다.",,,,그리스신화박물관,63021,Type3,20120220190244,https://tong.visitkorea.or.kr/cms/resource/71/3053171_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/71/3053171_image3_1.jpg,50,110,VE,VE07,VE070100,126.357654338361,33.3480724819537,6,20260309093631,,,63021,,,,,,,,,,,,,없음,,,,,,,,,,,,,,success,2026-07-13T03:36:35.902301+00:00,,,,,,,064-773-5800,,,,,,,,무료,,,,,,,,,,,,매월 넷째 월요일,,,,,,,,,,,,"[개인]- 성인 9,000원- 소인 8,000원- 경로 7,000원[단체(30인 이상)]- 성인 8,000원- 소인 6,000원",,,,09:00~18:00 (입장 마감 17:00),
tourism,2946074,12,금능포구,제주특별자치도 제주시 한림읍 금능리,,39,A02,A0203,A02030100,제주특별자치도 제주시 한림읍 금능리,,39,A02,A0203,A02030100,Type1,20230128184744,http://tong.visitkorea.or.kr/cms/resource/86/2947286_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2947286_image3_1.jpg,"비짓제주 <a href=""https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020961""target=""_blank"" title=""새창 : 비짓제주 홈페이지로 이동"">https://www.visitjeju.net/kr/detail</a>",50,110,VE,VE04,VE040200,126.2351090186,33.3902295795,6,20251030092627,금능포구는 활기찬 해수욕장과는 또 다른 분위기로 한적하고 평화로운 바다의 모습을 감상할 수 있는 곳이다. 작은 선박들이 드나드는 작은 포구로 아담한 느낌이 있다. 어선들이 정박해 있는 모습이 마치 그림처럼 아름답다. 이곳은 2022년도 TVN 방영 드라마 <우리들의 블루스> 드라마 속 많은 장면의 배경이 된 곳이며 해녀들의 대화 장소였던 정자가 있는 공터도 드라마를 본 이들에겐 특별하다. 극 중 박정준(김우빈)이 버스를 주차해 두고 이영옥(한지민)과 오붓한 시간을 보내곤 했던 장소이기 때문이다. 그 뒤로 보이는 방파제로 들어서면 귀여운 벽화가 그려져 있고 그 끝에 하얀 등대가 있다. 그 주변에는 많은 돌탑들이 쌓여있는데 하얀 등대와 돌탑을 배경으로 멋진 풍경 사진을 찍으며 추억을 남기기 좋은 장소이다.,4,,,금능포구,63010,Type1,20230128184744,http://tong.visitkorea.or.kr/cms/resource/86/2947286_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2947286_image3_1.jpg,50,110,VE,VE04,VE040200,126.2351090186,33.3902295795,6,20251030092627,4,,63010,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:36.523236+00:00,,,0,0,0,"제주웰컴센터 관광안내소 064-740-6000<br>
한림읍 사무소 064-728-1521",,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,상시 개방,,
tourism,138185,12,금호리조트 제주,제주특별자치도 서귀포시 남원읍 태위로 522-12,,39,A02,A0202,A02020200,제주특별자치도 서귀포시 남원읍 태위로 522-12,,39,A02,A0202,A02020200,Type3,20040615090000,http://tong.visitkorea.or.kr/cms/resource/67/3024967_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3024967_image3_1.jpg,,50,130,VE,VE05,VE050200,126.7030849020,33.2740331563,6,20251224173306,"금호리조트 제주는 남원관광단지에 위치해 있으며 초원과 해안절벽을 끼고 세워졌다. 서귀포에서 동측 방향으로 15km, 표선으로부터 서남방향으로 5km 지점에 위치하고지점에 있어 서귀포 중문 관광단지와 제주민속촌, 성산일출봉 등 풍부한 주변관광지를 가지고 있다. 로얄스위트룸을 포함한 5가지, 총 320여개의 객실이 있으며 객실에 따라 양실, 한실을 선택할 수 있다. 주변 관광지로는 큰엉해안경승지, 코코몽에코파크, 신영영화박물관, 표선해수욕장 등이 있고, 제주국제공항으로부터 승용차로 약 1시간 소요된다.",3,,,금호리조트 제주,63620,Type3,20040615090000,http://tong.visitkorea.or.kr/cms/resource/67/3024967_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3024967_image3_1.jpg,50,130,VE,VE05,VE050200,126.7030849020,33.2740331563,6,20251224173306,3,,63620,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:36.639638+00:00,,,0,0,0,064-766-8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tourism,600584,12,금호리조트 제주아쿠아나,제주특별자치도 서귀포시 남원읍 태위로 522-12,,39,A02,A0202,A02020600,제주특별자치도 서귀포시 남원읍 태위로 522-12,,39,A02,A0202,A02020600,Type3,20080801012738,http://tong.visitkorea.or.kr/cms/resource/67/3024967_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3024967_image3_1.jpg,"<a href=""https://www.kumhoresort.co.kr/aquana/?khr=B1110"" target=""_blank"" title=""새창 : 금호리조트 홈페이지로 이동"">https://www.kumhoresort.co.kr</a>",50,130,VE,VE02,VE020200,126.7028238197,33.2737526275,6,20250808134859,"금호리조트 제주 아쿠아나는 남원관광지 인근에 위치한 금호리조트제주 내 물놀이 시설이다. 초원과 제주바다의 아름다운 해안절벽을 낀 수영장에서 바라보는 탁 트인 오션뷰가 제주아쿠아나의 자랑거리이다. 실내 수영장, 노천이벤트탕, 실외 수영장, 실외 슬라이드, 사우나 등 디양한 시설을 갖추고 있다. 리조트와 연결된 산책로를 따라 내려가면 남원큰엉해변이 있어 기암절벽과 맑은 바다 풍경을 감상할 수 있다.
주변 해안가는 제주 올레 5코스에 속한다.",3,,,금호리조트 제주아쿠아나,63620,Type3,20080801012738,http://tong.visitkorea.or.kr/cms/resource/67/3024967_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3024967_image3_1.jpg,50,130,VE,VE02,VE020200,126.7028238197,33.2737526275,6,20250808134859,3,,63620,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:36.749961+00:00,,,0,0,0,064-766-8021,,,,,,,가능,,,,,,,,,,,,,"매월 첫번째 월요일 (단, 매월 첫째주 월요일이 법정 공휴일인 경우 돌아오는 주의 월요일이 정기 휴무일로 운영)",,,,,,,,,,,,,,,,"[사우나] 06:00~21:00<br>
[아쿠아나]<br>
- 실내 10:00~18:00<br>
- 야외 12:00~17:00",,
tourism,127046,12,김녕미로공원,제주특별자치도 제주시 구좌읍 만장굴길 122,,39,A02,A0202,A02020700,제주특별자치도 제주시 구좌읍 만장굴길 122,,39,A02,A0202,A02020700,Type1,20031105090000,http://tong.visitkorea.or.kr/cms/resource/69/3556269_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3556269_image3_1.jpg,"<a href=""http://www.jejumaze.com"" target=""_blank"" title=""김녕미로공원 사이트로 이동"">http://www.jejumaze.com</a>",50,110,VE,VE03,VE030100,126.7720396084,33.5363247299,6,20251114165535,"제주도 제주시의 만장굴과 김녕사굴 사이에 유명한 관광지인 제주 김녕미로공원이 있다. 키 큰 나무 사이로 샛길이 만들어져 한번 들어가면 방향감각을 잃게 되어 어디로 나와야 할지 헷갈리게 하는 매력의 우리나라 최초 미로공원이다. 제주대학교에서 퇴직한 미국인 더스틴(F.H. Dustin) 교수가 세계적으로 유명한 영국의 미로 디자이너 에드린 피셔(Adrian Flsher Minotaur Maze Designs)와 함께 국제 전화, 국제 우편을 주고받으며 1983년부터 약 3년에 걸쳐 기본 디자인 작업을 마무리하였다. 그 후 1987년 처음으로 랠란디 나무를 산목 후 8년 동안 나무를 가꾸면서 1995년부터 운영을 시작했다. 
김녕미로공원의 수벽을 리우고 있는 나무는 랠란디나무는 사계절 푸른 상록수로서 향기는 사람의 정신을 맑게 해 주고 심리적 압박감을 완화시켜 주는 효과를 지니고 있다. 미로의 붉은빛이 감도는 바닥은 제주 천연 화산석이 송이이며 오염된 공기를 정화시키고 인체의 혈액 순환을 촉진시키는 효과를 지니고 있다. 
미로공원뿐만 아니라 다양한 포토존, 아이들과 놀 수 있는 놀이터, 미로공원에서 자라고 있는 고양이들에게 사료를 주는 등의 체험 프로그램을 진행하고 있어 가족 단위의 관광객들이 많이 방문한다.",4,,,김녕미로공원,63348,Type1,20031105090000,http://tong.visitkorea.or.kr/cms/resource/69/3556269_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3556269_image3_1.jpg,50,110,VE,VE03,VE030100,126.7720396084,33.5363247299,6,20251114165535,4,,63348,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:36.848913+00:00,,,0,0,0,064-782-9266,,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,"09:00~17:50 (입장 마감 17:00)<br>
※ 계절별로 상이하니 자세한 시간은 매표소 문의",,
tourism,2031663,14,김만덕기념관,제주특별자치도 제주시 산지로 7,,39,A02,A0206,A02060200,제주특별자치도 제주시 산지로 7,,39,A02,A0206,A02060200,Type3,20151001235033,http://tong.visitkorea.or.kr/cms/resource/30/3396630_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3396630_image3_1.jpg,"<a href=""http://www.mandukmuseum.or.kr"" target=""_blank"" title=""새창 : 김만덕기념관 홈페이지로 이동"">www.mandukmuseum.or.kr</a>",50,110,VE,VE07,VE070200,126.5304138429,33.5159064490,6,20250324162526,"김만덕기념관은 나눔과 베풂을 몸소 실천하시어 이 땅의 대표적 의인의 표상이 되신 김만덕의 삶과 그 정신을 기리고 본받아 널리 전파하기 위한 곳이다. 김만덕의 근검절약정신, 나눔정신, 개척·개혁·개방정신, 도전정신 그리고 김만덕의 리더십과 경영철학을 배워서 나눔을 체험하고 실천하는 대한민국 최초의 나눔문화전시관이기도 하다.

(출처 : 김만덕기념관 홈페이지)",4,,,김만덕기념관,63278,Type3,20151001235033,http://tong.visitkorea.or.kr/cms/resource/30/3396630_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3396630_image3_1.jpg,50,110,VE,VE07,VE070200,126.5304138429,33.5159064490,6,20250324162526,4,,63278,,,,,,,,,,,,,없음,,,,가능,,,,,,,,,,success,2026-07-13T03:36:36.937124+00:00,,,,,,,064-759-6090,,,,,,,가능,무료,,,,,,,,,,,,"매주 월요일 / 1월 1일 / 설·추석 당일<br>(단, 월요일이 공휴일일 경우 익일 휴무)",,,,,,,,,약 1시간,,,무료,,,,09:00~18:00,
tourism,130723,14,김영갑갤러리두모악,제주특별자치도 서귀포시 성산읍 삼달로 137,,39,A02,A0206,A02060500,제주특별자치도 서귀포시 성산읍 삼달로 137,,39,A02,A0206,A02060500,Type1,20060124090000,http://tong.visitkorea.or.kr/cms/resource/57/3548157_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3548157_image3_1.jpg,"<a href=""http://www.dumoak.co.kr/"" target=""_blank"" title=""새창 : 두모악 홈페이지로 이동"">http://www.dumoak.co.kr</a>",50,130,VE,VE07,VE070600,126.8542667942,33.3724080600,6,20251023143000,"갤러리두모악에는 제주를 매우 사랑하여 두모악에 잠든 김영갑의 20여 년간의 작품들이 전시되어 있다. 제주를 사랑하고 모든 열정과 영혼을 담아 제주를 담고자 했던 김영갑의 생애가 담긴 곳이다. 
내부 전시관은 두모악관, 하날오름관이 있는데 지금은 사라진 제주의 옛 모습과 쉽게 드러나지 않는 속살을 전시된 사진을 통해 볼 수 있다. 용눈이 오름, 눈·비·안개 그리고 바람 환상곡, 구름이 내게 가져다준 행복, 지평선 너머의 꿈, 바람, 숲 속의 사랑, 오름, 마라도라는 작품 등이 있다. 
유품전시실에는 김영갑의 유품들이 전시되어 있는데 평소 그가 보던 책, 카메라 등이 전시되어 있고 영상실에서는 왕성한 활동을 하던 젊은 시절의 그와 루게릭병으로 투병하던 사진과 영상을 만나볼 수 있다. 또한 야외 정원과 무인 찻집은 미술관을 찾는 이들이 휴식과 명상의 공간으로 만들어져 있다. 갤러리 홍보와 지역민들에게 문화를 쉽게 접할 수 있도록 야외 공연장에서 음악회도 개최하고 있다. 두모악은 한라산의 옛 이름이다.",3,,,김영갑갤러리두모악,63635,Type1,20060124090000,http://tong.visitkorea.or.kr/cms/resource/57/3548157_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3548157_image3_1.jpg,50,130,VE,VE07,VE070600,126.8542667942,33.3724080600,6,20251023143000,3,,63635,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:37.500445+00:00,,,,,,,064-784-9907,,,,,,,가능,무료,,,,,,,,,,,,매주 월요일 / 1월 1일 / 설·추석 당일,,,,,,,,,1시간 이내,,,"- 어른 5,000원 <br>- 어린이 / 경로 / 청소년 / 국가유공자 / 제주도민 / 장애인 3,000원",,,,"- 봄 (3월~6월) / 가을 (9월~10월) 09:30~18:00<br>
- 여름 (7월~8월) 09:30~18:30<br>
- 겨울 (11월~2월) 09:30~17:00<br>
※ 관람시간 30분전 입장 마감",
tourism,3546163,14,김영수도서관,제주특별자치도 제주시 중앙로8길 18 (삼도이동),,,,,,제주특별자치도 제주시 중앙로8길 18 (삼도이동),,,,,,Type1,20251001092511,https://tong.visitkorea.or.kr/cms/resource/35/3546135_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/35/3546135_image3_1.jpg,https://school.jje.go.kr/jejubuk/main.do,50,110,VE,VE09,VE090300,126.52138373358315,33.5149928252347,6,20260421172637,"제주북초 20회 졸업생인 故 김영수 선생님이 기증하신 학교도서관이다. 아이들이 책을 가까이하고 마음껏 상상할 수 있는 공간을 만들기 위하여 2018년 도시재생사업을 통해 학교와 지역공동체의 의견을 수렴한 결과, 현재 본교 학생과 지역주민이 함께 이용할 수 있는 학교도서관이자 마을도서관으로 새롭게 탄생하여 독서문화의 장으로 활발히 운영되고 있다.",,,,김영수도서관,63166,Type1,20251001092511,https://tong.visitkorea.or.kr/cms/resource/35/3546135_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/35/3546135_image3_1.jpg,50,110,VE,VE09,VE090300,126.52138373358315,33.5149928252347,6,20260421172637,,,63166,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:37.608894+00:00,,,,,,,0507-1354-0612,,,,,,,,,,,,,,,,,,,,[학교도서관]- 주말 / 법정공휴일[마을도서관]- 매주 화요일 / 법정공휴일,,,,,,,,,,,,무료,,,,[학교도서관]- 평일 08:30~16:30[마을도서관]- 평일 17:00~21:00- 주말 10:00~18:00※ 재학생과 지역주민의 이용시간이 상이하므로 방문 전 확인 필요,
tourism,2798046,14,김택화 미술관,제주특별자치도 제주시 조천읍 신흥로 1,,39,A02,A0206,A02060500,제주특별자치도 제주시 조천읍 신흥로 1,,39,A02,A0206,A02060500,Type1,20211215183913,http://tong.visitkorea.or.kr/cms/resource/71/3552971_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3552971_image3_1.jpg,"<a href=""https://kimtekhwa.com/""target=""_blank"" title=""새창 : 김택화 미술관 홈페이지로이동"">https://kimtekhwa.com/</a>",50,110,VE,VE07,VE070600,126.6531914254,33.5437886593,6,20251023143000,"김택화 미술관은 2019년 12월에 개관한 미술관으로 일평생 제주의 풍경을 그렸던 화가 김택화(1940~2006)의 예술 세계와 삶의 여정을 담아낸 공간이다. 김택화 화가는 한라산 소주의 ‘하얀색’ 패키지 그림의 원화를 그리기도 했다.
미술관은 자료실, 제1전시실, 제2 전시실, 아트숍을 지나 2창 카페로 구성되어 있으며, 1 전시실과 2 전시실에는 생전에 그렸던 김택화 화가의 유화 작품 122점이 전시되어 있다. 이곳에서 옛 제주의 풍경을 그림으로 만날 수 있다. 2층은 화실로 꾸며진 카페가 있고 통유리 창으로 탁 트인 풍경을 감상할 수 있다.",4,,,김택화 미술관,63332,Type1,20211215183913,http://tong.visitkorea.or.kr/cms/resource/71/3552971_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3552971_image3_1.jpg,50,110,VE,VE07,VE070600,126.6531914254,33.5437886593,6,20251023143000,4,,63332,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:37.720691+00:00,,,,,,,064-900-9097,,,,,,,가능,무료,,,,,,,,,,,,매주 목요일 / 1월 1일,,,,,,,,,,,,"[개인]<br>- 성인 15,000원<br>- 청소년, 군인 12,000원<br>- 6세 이상, 65세 이상 9,000원<br>[제주도민(신분증 필요)]<br>- 성인 12,000원<br>- 청소년, 군인(신분증 필요) 10,000원<br>- 6세 이상, 65세 이상 8,000원<br>※ 무료 : 5세 이하",,,,10:00~18:00 (입장 마감 17:30),
tourism,2778915,14,나이롱책방,제주특별자치도 제주시 관덕로8길 17 (이도일동),,39,A02,A0206,A02061000,제주특별자치도 제주시 관덕로8길 17 (이도일동),,39,A02,A0206,A02061000,Type1,20211124234510,http://tong.visitkorea.or.kr/cms/resource/14/3553414_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/3553414_image3_1.jpg,"<a href=""http://www.instagram.com/nylong.bookshop/"" target=""_blank"" title=""새창 : 나이롱책방 인스타그램으로 이동"">www.instagram.com/nylong.bookshop</a>",50,110,VE,VE12,VE120100,126.5234478780,33.5116956936,6,20251023143000,"제주시와 가까운 삼양의 어느 골목길에 나이롱책방이 자리한다. 나이롱은 ‘어떤 이로운 장난’을 의미한다고 한다. 보통 책방에 들르면 어떤 책을 골라야 할지 고민스럽기 마련이다. 나이롱책방에서는 책을 고르는 데 도움이 되도록 각각의 책마다 어떤 내용을 담고 있는지 정성스러운 손글씨로 적혀 있다. 책은 주제별로 구분되어 있는데 제주와 관련된 서적부터 독립출판물, 다양한 해외서적까지 만나볼 수 있다. 읽은 이의 흔적이 고스란히 남은 중고 책도 함께 판매한다. 나이롱책방은 책과 커피를 함께 즐길 수 있는데, 책은 구매 후에 테이블에서 여유롭게 읽을 수 있다. 한쪽에는 그동안 책방을 다녀간 이들의 발자취를 더듬어볼 수 있는 그림 방명록을 비치해 구경하는 재미를 더한다.",4,,,나이롱책방,63168,Type1,20211124234510,http://tong.visitkorea.or.kr/cms/resource/14/3553414_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/3553414_image3_1.jpg,50,110,VE,VE12,VE120100,126.5234478780,33.5116956936,6,20251023143000,4,,63168,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:37.829971+00:00,,,,,,,010-2154-8984,,,,,,,불가능,,,,,,,,,,,,,매주 화요일 / 수요일,,,,,,,,,,,,무료,,,,10:00~20:00,
tourism,3061676,14,너븐숭이 4.3기념관,제주특별자치도 제주시 조천읍 북촌3길 3,,,,,,제주특별자치도 제주시 조천읍 북촌3길 3,,,,,,Type3,20231207100618,https://tong.visitkorea.or.kr/cms/resource/46/3061646_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/46/3061646_image3_1.jpg,https://www.visitjeju.net/,50,110,VE,VE07,VE070200,126.68865605865707,33.546012249070245,6,20260420092114,"너븐숭이 4.3기념관은 2009년 조천읍 북촌리에 건립된 기념관으로, 제주 4.3 희생자들을 위로하고 교육장으로 활용하기 위해 조성되었다. 북쪽에는 위령비가 자리하고 있는데, 위령비 앞면에는 북촌리 원혼 위령비라는 글자가 새겨져 있고, 뒷면에는 희생자 명단이 새겨져 있다. 너븐숭이 4.3기념관에는 강요배 화백의 젖먹이를 비롯하여, 북촌리의 비극을 배경으로 한 현기영 작가의 순이 삼촌 초판본 등이 전시되어 있고, 북촌리 주민 대학살의 진상과 관련된 역사 자료들을 전시하고 있다. 기념관은 전시관, 탐구관, 묵상의 방, 영상실, 사무실로 구성되어 있으며, 너븐숭이 애기무덤 등 당시의 상황을 고스란히 느낄 수 있는 흔적들이 남아있다.",,,,너븐숭이 4.3기념관,63339,Type3,20231207100618,https://tong.visitkorea.or.kr/cms/resource/46/3061646_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/46/3061646_image3_1.jpg,50,110,VE,VE07,VE070200,126.68865605865707,33.546012249070245,6,20260420092114,,,63339,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:36:37.943405+00:00,,,,,,,064-783-4303,,,,,,,,,,,,,,,,,,,,"매월 둘째주, 넷째주 월요일 / 1월 1일 / 설·추석 연휴",,,,,,,,,,,,무료,,,,09:00~18:00 (입장 마감 17:00),
tourism,2704456,12,노리매공원,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15,,39,A02,A0202,A02020700,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15,,39,A02,A0202,A02020700,Type3,20210122004635,http://tong.visitkorea.or.kr/cms/resource/86/3390386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/3390386_image3_1.jpg,"<a href=""http://www.norimae.com/""target=""_blank"" title=""홈페이지로 이동"">www.norimae.com</a>",50,130,VE,VE03,VE030100,126.2873513183,33.2825728584,6,20251126094304,"노리매는 순우리말 '놀이'와 매화의 '매'가 합쳐져 만들어진 이름으로 자연 속에서 현대적 감성을 즐길 수 있는 자연공원이다. 수선화, 매화, 목련, 작약, 동백, 조팝나무 등 다양한 꽃과 나무들이 사시사철 화사한 자연을 만끽할 수 있고, 투박한 제주의 돌과 인공 폭포, 인공 호수 등은 자연과 사람이 만든 조형물이 어우러져 감각적인 모습의 공원이다. 인공 연못 한가운데는 해담 홍완표 대목장이 지은 정자가 우뚝 솟아있는데, 특히 저녁 시간에는 석양과 어우러져 신비스러운 분위기를 연출한다. 이 밖에도 자연의 이미지를 현대적으로 해석한 360도 서클비전과 3D영상전시장이 있어 자연과 현대가 공존하는 독특함을 즐길 수 있다. 산책로 곳곳에 생기발랄한 사진 명소가 잘 조성되어 있어 사진 찍기 좋아하는 젊은 층과 가족 단위 여행객이 즐겨 찾는다.

(출처: 비짓제주)",3,,,노리매공원,63519,Type3,20210122004635,http://tong.visitkorea.or.kr/cms/resource/86/3390386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/3390386_image3_1.jpg,50,130,VE,VE03,VE030100,126.2873513183,33.2825728584,6,20251126094304,3,,63519,,,,,,,,,,,,,,,,가능,,,,,,,,,,,success,2026-07-13T03:36:38.048864+00:00,,,0,0,0,064-792-8211,,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,09:00~18:00,,
tourism,2740014,14,노형수퍼마켙,제주특별자치도 제주시 노형로 89,,39,A02,A0206,A02060500,제주특별자치도 제주시 노형로 89,,39,A02,A0206,A02060500,Type3,20210904003303,http://tong.visitkorea.or.kr/cms/resource/82/3350682_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3350682_image3_1.jpg,"<a href=""http://nohyung-supermarket.com/"" target=""_blank"" title=""새창: 노형슈퍼마켙 홈페이지로 이동"">http://nohyung-supermarket.com/</a>",50,110,VE,VE07,VE070600,126.4552187560,33.4650081095,6,20250321092415,"노형수퍼마켙은 약 4000㎡(1200여 평)의 면적과 최대 높이 20m(6층 건물 높이)의 웅장하고 압도적인 규모의 미디어아트 테마파크이다.
‘일상과 비일상이 공존하는 공간 속에서 자신만의 아이덴티티를 발견하는 여정’이라는 스토리라인으로, 내부는 ‘노형수퍼마켙 프리쇼’, ‘베롱베롱’, ‘뭉테구름’, ‘와랑와랑’, ‘곱을락’ 등 미디어아트 영상 공간을 중심으로 한 총 5개의 전시 공간으로 구성되어 있다. 내부 카페인 ‘노형다방’에서는 흑백 콘셉트의 다양한 음료 및 디저트를 즐길 수 있으며, 기념품 샵인 ‘노형잡화점’에서는 노형수퍼마켙 고유의 패턴이 들어간 특별한 기념품들을 만나볼 수 있다.",4,,,노형수퍼마켙,63061,Type3,20210904003303,http://tong.visitkorea.or.kr/cms/resource/82/3350682_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3350682_image3_1.jpg,50,110,VE,VE07,VE070600,126.4552187560,33.4650081095,6,20250321092415,4,,63061,,,,,,,,,,,,,없음,,,,가능,,,,,"제주도민 2,000원 할인",,,,,success,2026-07-13T03:36:38.150536+00:00,,,,,,,064-713-1888,,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,"- 성인 15,000원<br>- 청소년 13,000원<br>- 어린이 10,000원<br>※ 자세한 사항은 홈페이지 참조",,,,09:00~19:00 (입장 마감 18:00),
