dataset,contentid,contenttypeid,title,addr1,addr2,areacode,cat1,cat2,cat3,common_addr1,common_addr2,common_areacode,common_cat1,common_cat2,common_cat3,common_cpyrhtDivCd,common_createdtime,common_fetch_error,common_fetch_status,common_fetched_at,common_firstimage,common_firstimage2,common_homepage,common_lDongRegnCd,common_lDongSignguCd,common_lclsSystm1,common_lclsSystm2,common_lclsSystm3,common_mapx,common_mapy,common_mlevel,common_modifiedtime,common_overview,common_sigungucode,common_tel,common_telname,common_title,common_zipcode,cpyrhtDivCd,createdtime,firstimage,firstimage2,intro_accomcount,intro_accomcountculture,intro_accomcountleports,intro_accomcountlodging,intro_barbecue,intro_beauty,intro_beverage,intro_bicycle,intro_campfire,intro_checkintime,intro_checkouttime,intro_chkbabycarriage,intro_chkbabycarriageculture,intro_chkbabycarriageleports,intro_chkbabycarriageshopping,intro_chkcooking,intro_chkcreditcard,intro_chkcreditcardculture,intro_chkcreditcardfood,intro_chkcreditcardleports,intro_chkcreditcardshopping,intro_chkpet,intro_chkpetculture,intro_chkpetleports,intro_chkpetshopping,intro_culturecenter,intro_discountinfo,intro_discountinfofood,intro_expagerange,intro_expagerangeleports,intro_expguide,intro_fairday,intro_fetch_error,intro_fetch_status,intro_fetched_at,intro_firstmenu,intro_fitness,intro_foodplace,intro_heritage1,intro_heritage2,intro_heritage3,intro_infocenter,intro_infocenterculture,intro_infocenterfood,intro_infocenterleports,intro_infocenterlodging,intro_infocentershopping,intro_karaoke,intro_kidsfacility,intro_lcnsno,intro_opendate,intro_opendatefood,intro_opendateshopping,intro_openperiod,intro_opentime,intro_opentimefood,intro_packing,intro_parking,intro_parkingculture,intro_parkingfee,intro_parkingfeeleports,intro_parkingfood,intro_parkingleports,intro_parkinglodging,intro_parkingshopping,intro_pickup,intro_publicbath,intro_publicpc,intro_refundregulation,intro_reservation,intro_reservationfood,intro_reservationlodging,intro_reservationurl,intro_restdate,intro_restdateculture,intro_restdatefood,intro_restdateleports,intro_restdateshopping,intro_restroom,intro_roomcount,intro_roomtype,intro_saleitem,intro_saleitemcost,intro_sauna,intro_scale,intro_scalefood,intro_scaleleports,intro_scalelodging,intro_scaleshopping,intro_seat,intro_seminar,intro_shopguide,intro_smoking,intro_spendtime,intro_sports,intro_subfacility,intro_treatmenu,intro_usefee,intro_usefeeleports,intro_useseason,intro_usetime,intro_usetimeculture,intro_usetimeleports,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,zipcode
food,2894522,39,풍천만가,제주특별자치도 제주시 아연로 40,,39,A05,A0502,A05020100,제주특별자치도 제주시 아연로 40,,39,A05,A0502,A05020100,,20221103101507,,success,2026-07-13T07:06:40.632594+00:00,,,,50,110,FD,FD01,FD010100,126.4982369392,33.4782462172,6,20250320131457,"풍천만가는 제주도에 위치한 민물장어구이 전문점이다. 국내산 민물장어만을 사용하며, 장어를 숯불에 구워 기름기가 빠져 담백한 맛이 일품이다. 특제 복분자소스와 생강을 곁들여 명이나물에 싸 먹는 것은 이곳만의 별미이다. 민물장어구이 외에도 복분자양념소갈비, 왕새우, 갈비살, 목살 등의 구이류가 있고, 장어추어탕, 전복해물뚝배기, 잔치국수 등 식사메뉴도 준비되어 있다.",4,,,풍천만가,63142,,20221103101507,,,,,,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,success,2026-07-14T00:14:57.524857+00:00,풍천장어 참숯구이,,,,,,,,064-713-6255,,,,,0,20150627310,,,,,,11:00~22:00,가능,,,,,가능,,,,,,,,,가능(전화 문의),,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,장어추어탕 / 복분자양념소갈비 / 왕새우 / 갈비살 등,,,,,,,50,110,FD,FD01,FD010100,126.4982369392,33.4782462172,6,20250320131457,4,,63142
food,2861708,39,피어22,제주특별자치도 제주시 한림읍 금능7길 22,,39,A05,A0502,A05020200,제주특별자치도 제주시 한림읍 금능7길 22,,39,A05,A0502,A05020200,Type3,20220928162028,,success,2026-07-13T07:06:40.733059+00:00,http://tong.visitkorea.or.kr/cms/resource/07/2861707_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/07/2861707_image3_1.JPG,"<a href=""https://www.instagram.com/jejupier22""target=""_blank"" title=""새창: 피어22 홈페이지로 이동"">https://www.instagram.com/jejupier22</a>",50,110,FD,FD02,FD020300,126.2278124372,33.3899739377,6,20250617171145,"제주 금능포구에 위치한 피어22는 금능어촌계마을회관 건물을 개조한 식당으로 해산물 찜이 유명하다. 대표 메뉴는 ‘태왁’으로 해녀가 물질할 때 채집한 해산물을 담는 그물망에서 따온 이름이다. 태왁은 딱새우찜으로 감자, 콩, 조개, 소시지 등이 포함되어 있으며 두 가지 소스와 함께 나온다. 양동이에 나오는 해산물 찜을 테이블에 부어놓고 나무망치로 두드려 껍데기를 깨 먹는 방식으로 취향에 따라 부재료를 추가할 수 있다. 이외에도 스페인 스타일 문어 감바스 요리인 뽈뽀를 함께 맛볼 수 있다. 간판이 따로 없어 금능어촌계복지회관 건물의 1층 식당으로 들어가면 된다. 주변에 함께 둘러보기 좋은 여행지로 협재해수욕장, 금능해수욕장, 비양도 등이 있다.",4,,,피어22,63010,Type3,20220928162028,http://tong.visitkorea.or.kr/cms/resource/07/2861707_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/07/2861707_image3_1.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:00.830543+00:00,태왁(딱새우찜),,,,,,,,0507-1372-7788,,,,,0,20160627157,,,,,,12:00~21:00 (마지막 주문 19:30),,,,,,가능,,,,,,,,,,,,,,매주 화요일,,,,,,,,,,,,,,,,,,,,,뽈뽀 / 해물라면 / 랍스터 테일 등,,,,,,,50,110,FD,FD02,FD020300,126.2278124372,33.3899739377,6,20250617171145,4,,63010
food,2839903,39,피즈 버거 노형점,제주특별자치도 제주시 노형10길 6 (노형동),,39,A05,A0502,A05020200,제주특별자치도 제주시 노형10길 6 (노형동),,39,A05,A0502,A05020200,Type3,20220819143333,,success,2026-07-13T07:06:40.840789+00:00,http://tong.visitkorea.or.kr/cms/resource/96/2839896_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2839896_image3_1.jpg,"<a href=""https://www.instagram.com/fizz_jeju/""target=""_blank"" title=""새창: 피즈 버거 노형점 홈페이지로 이동"">https://www.instagram.com/fizz_jeju/</a>",50,110,FD,FD03,FD030200,126.4776191647,33.4836508470,6,20250602171708,"피즈 버거 노형점은 제주공항에서 가까운 노형동에 위치한 수제버거 전문점이다. 이곳의 버거는 패티부터 번까지 모두 직접 수제로 만들어져, 한 입 베어 물 때마다 제주도의 신선한 식재료와 풍부한 풍미가 그대로 전해진다. 대표 메뉴인 ‘피즈버거’는 두툼한 소고기 수제 패티에 구운 양파, 구운 파프리카, 스위스 치즈 등이 조화를 이루며 고급스럽고 깊은 맛을 자랑한다. 버거의 퀄리티는 물론 다양한 사이드 메뉴도 함께 제공되어 만족도를 높인다. 연인과의 데이트, 가족 외식, 친구들과의 캐주얼한 모임 등 누구와 함께 방문하더라도 모두가 만족할 수 있는 공간이다. 내부는 깔끔하고 모던한 인테리어로 꾸며져 있어 식사와 함께 감각적인 분위기를 즐길 수 있다. 또한 매장에서는 피즈 버거만의 개성이 담긴 티셔츠, 컵, 프래그런스 등 다양한 굿즈도 판매하고 있어 기념품을 구매하기에도 좋다. 인근에는 이호테우해변, 용두암 해안도로, 도두봉 등 제주의 대표적인 관광 명소들이 가까이 있어 여행 동선에 포함하기에도 최적의 위치에 있다.",4,,,피즈 버거 노형점,63083,Type3,20220819143333,http://tong.visitkorea.or.kr/cms/resource/96/2839896_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2839896_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:04.193960+00:00,피즈버거,,,,,,,,0507-1473-3253,,,,,0,20210622887,,,,,,- 10:00~20:00<br>- 준비 시간 15:00~16:00<br>- 마지막 주문 19:30,,,,,,가능,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,아메리칸버거 / 치즈갈릭감자튀김 / 더블버거 등,,,,,,,50,110,FD,FD03,FD030200,126.4776191647,33.4836508470,6,20250602171708,4,,63083
food,2854335,39,피커스 제주,제주특별자치도 제주시 아연로 444-1 (오등동),,39,A05,A0502,A05020900,제주특별자치도 제주시 아연로 444-1 (오등동),,39,A05,A0502,A05020900,Type3,20220915153711,,success,2026-07-13T07:06:48.438264+00:00,http://tong.visitkorea.or.kr/cms/resource/26/2854326_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2854326_image3_1.jpg,"<a href=""https://www.instagram.com/pickus_jeju""target=""_blank"" title=""새창: 피커스 제주 홈페이지로 이동"">https://www.instagram.com/pickus_jeju</a>",50,110,FD,FD05,FD050100,126.5287816055,33.4739110719,6,20250613112018,"피커스 제주는 카페를 넘어 다양한 문화 콘텐츠를 경험할 수 있는 복합문화공간이다. 깔끔하고 세련된 인테리어와 탁 트인 실내 공간, 그리고 이국적인 야자수 정원이 어우러져 도심 속에서 휴식을 즐기기에 제격이다. 특히 실내에서는 웅장한 한라산 전망을 감상할 수 있어, 제주의 자연을 실내에서도 만끽할 수 있다. 이곳에서는 공연, 전시, 박람회, 플리마켓 등 다양한 문화 행사가 열려 방문할 때마다 새로운 즐거움을 느낄 수 있다. 또한 조용한 공간에서 일이나 공부를 하고 싶은 사람들을 위한 워크룸과 스터디룸도 예약제로 운영되고 있어 활용도가 높다. 제주공항에서 차로 약 15분 거리에 위치해 있어 접근성이 좋으며, 여행 중 가볍게 들르거나 드라이브 코스로도 손색없는 공간이다.",4,,,피커스 제주,63240,Type3,20220915153711,http://tong.visitkorea.or.kr/cms/resource/26/2854326_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2854326_image3_1.jpg,,,,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,success,2026-07-14T00:15:04.520375+00:00,넛브리즈,,,,,,,,0507-1401-0240,,,,,0,20210621932,,,,,,10:00~19:00 (마지막 주문 18:30),가능,,,,,가능,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,피커스 핫도그 / 마농바게트 / 쑥떡쑥떡 수건케이크 등,,,,,,,50,110,FD,FD05,FD050100,126.5287816055,33.4739110719,6,20250613112018,4,,63240
food,4071126,39,핀스,제주특별자치도 서귀포시 대정읍 노을해안로532번길 8,,,,,,제주특별자치도 서귀포시 대정읍 노을해안로532번길 8,,,,,,Type1,20260605114427,,success,2026-07-13T07:06:49.888813+00:00,https://tong.visitkorea.or.kr/cms/resource/03/4070603_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/03/4070603_image3_1.jpg,,50,130,FD,FD05,FD050100,126.1822142971,33.2635820339,,20260707101239,"수십 개의 돌과 원목을 조합한 독특한 외관이 눈길을 끄는 제주 대정읍 해안가 카페로, 통창 너머 바다에서 야생 남방큰돌고래를 목격할 수 있는 돌고래 뷰 전문 카페다. 핀스는 1회용품을 사용하지 않는 친환경 경영을 지향하는 카페로, 제주의 전통 돌집 구조를 재해석한 건물 내부에는 돌고래 사진 액자와 관련 서적이 가득해 공간 자체가 돌고래를 향한 다정한 기다림의 장소처럼 느껴진다. 야외 테라스와 옥상에서도 수평선을 조망하며 돌고래의 등장을 기다릴 수 있으며, 돌고래가 나타나면 사장님이 직접 알려주는 것도 이 카페만의 특별한 경험이다. 남방큰돌고래를 모티브로 제작한 시그니처 디저트는 눈과 입을 함께 즐겁게 하는 인기 메뉴다. 인근 송악산·알뜨르비행장과 연계한 서귀포 서쪽 해안 드라이브 코스로 즐기기 좋다.",,,,핀스,63501,Type1,20260605114427,https://tong.visitkorea.or.kr/cms/resource/03/4070603_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/03/4070603_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:04.642263+00:00,초코 에스프레소 콘파냐,,,,,,,,0507-1355-4085,,,,,0,20260978418,,,,,,11:00~19:00 (마지막 주문 18:30),,,,,,가능,,,,,,,,,,,,,,매주 수요일,,,,,,,,,,,,,,,,,,,,,아메리카노 / 조각 케이크 / 제주 감귤 주스 등,,,,,,,50,130,FD,FD05,FD050100,126.1822142971,33.2635820339,,20260707101239,,,63501
food,2891431,39,하귀정담,제주특별자치도 제주시 중앙로12길 21 (삼도이동),,39,A05,A0502,A05020100,제주특별자치도 제주시 중앙로12길 21 (삼도이동),,39,A05,A0502,A05020100,Type3,20221031114012,,success,2026-07-13T07:06:50.005733+00:00,http://tong.visitkorea.or.kr/cms/resource/49/2877749_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/49/2877749_image3_1.JPG,,50,110,FD,FD01,FD010100,126.5224396217,33.5121511830,6,20250905170445,"하귀정담은 푸짐한 백반이 나오는 식당이다. 백반 메뉴는 A와 B코스, 백반, 1인백반이 있다. A코스는 야채비빔밥 2인분과 제육볶음, 생선구이가 나오며, B코스는 A코스에서 생선구이만 빠진 메뉴이다. 백반은 2인 이상부터 주문이 가능하고, 1인 백반은 혼밥 하는 사람들을 위한 메뉴이다. 두 백반 메뉴 모두 제육볶음과 생선구이가 나온다. 이외에도 저녁메뉴로 제주산 삼겹살과 김치전골 등의 메뉴도 있다.",4,,,하귀정담,63168,Type3,20221031114012,http://tong.visitkorea.or.kr/cms/resource/49/2877749_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/49/2877749_image3_1.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:04.742122+00:00,백반,,,,,,,,064-747-9681,,,,,0,20200621962,,,,,,- 10:00~22:00<br>- 준비시간 14:00~17:00<br>- 마지막 주문 21:00,,,,,,가능,,,,,,,,,,,,,,매주 일요일,,,,,,,,,,,,,,,,,,,,,삼겹살 / 해물삼겹살 / 김치전골 등,,,,,,,50,110,FD,FD01,FD010100,126.5224396217,33.5121511830,6,20250905170445,4,,63168
food,2861515,39,하라케케,제주특별자치도 서귀포시 속골로 29-10 (호근동),,39,A05,A0502,A05020900,제주특별자치도 서귀포시 속골로 29-10 (호근동),,39,A05,A0502,A05020900,Type3,20220928114515,,success,2026-07-13T07:06:56.321748+00:00,http://tong.visitkorea.or.kr/cms/resource/10/2861510_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/10/2861510_image3_1.JPG,"<a href=""https://www.instagram.com/harakeke_jeju""target=""_blank"" title=""새창: 하라케케 홈페이지로 이동"">https://www.instagram.com/harakeke_jeju</a>",50,130,FD,FD05,FD050100,126.5285812818,33.2426199585,6,20250617163405,"하라케케는 제주 서귀포 속골 팜빌리지 펜션 안에 위치한 이국적인 분위기의 감성 카페로, 특별한 휴양지의 느낌을 선사한다. 수백 그루의 야자나무와 하라케케가 어우러진 이국적인 정원에는, 발리에서 직접 수입해 온 섬세한 조각상들과 발리스윙 그네, 인공 폭포, 수영장까지 갖춰져 있어 해외 여행을 온 듯한 기분을 느낄 수 있다. 실내 공간 또한 발리 수공예 작품들과 라탄 소재의 가구들로 꾸며져 있어 따뜻하고 여유로운 분위기를 자아낸다. 하라케케에서는 커피와 각종 음료뿐 아니라 피자, 디저트, 칵테일 등 다양한 메뉴를 즐길 수 있다. 카페를 이용하는 고객에게는 야외 썬베드와 데이비드를 이용할 수 있다.",3,,,하라케케,63571,Type3,20220928114515,http://tong.visitkorea.or.kr/cms/resource/10/2861510_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/10/2861510_image3_1.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:04.861442+00:00,모카라떼,,,,,,,,0507-1311-0878,,,,,0,20190624372,,,,,,09:00~20:00 (마지막 주문 19:00),,,,,,가능,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,아메리카노 / 허니 블랙슈가 라떼 / 썬셋 하라케케 등,,,,,,,50,130,FD,FD05,FD050100,126.5285812818,33.2426199585,6,20250617163405,3,,63571
food,2910852,39,하례감귤점빵협동조합,제주특별자치도 서귀포시 하례로 272,,39,A05,A0502,A05020900,제주특별자치도 서귀포시 하례로 272,,39,A05,A0502,A05020900,Type3,20221116170619,,success,2026-07-13T07:06:57.231880+00:00,http://tong.visitkorea.or.kr/cms/resource/38/2910838_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2910838_image3_1.jpg,"<a href=""https://www.haryeshop.kr/"" target=""_blank"" title=""새창 : 하례점빵 홈페이지로 이동"">https://www.haryeshop.kr/</a>",50,130,FD,FD03,FD030100,126.6233640890,33.2713738458,6,20251023143000,"하례감귤점빵협동조합은 하례리 효돈천가에 있다. 제주 로컬음식인 상웨빵 만들기 체험을 주로 운영하며 다양한 상웨빵과 쉰다리를 판매한다. 상웨빵은 제주에서 경조사나, 제사상에 올리던 상웨떡을 응용하여 만든 빵으로, 상웨떡은 고려시대 몽골의 제주 지배 당시 누룩으로 반죽해 만들던 상화병에서 왔다는 설이 있다. 쉰다리는 누룩으로 만든 제주 전통 저알코올 음료이다. 지역 여성협동조합에서 운영하는 곳으로 여행자 사이에서 체험 프로그램이 인기이다.",3,,,하례감귤점빵협동조합,63613,Type3,20221116170619,http://tong.visitkorea.or.kr/cms/resource/38/2910838_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2910838_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:07.663372+00:00,한라봉상웨빵,,,,,,,,064-767-4545,,,,,0,20190624154,,,,,,- 09:00~16:00<br>- 준비시간 12:00~13:00<br>- 마지막 주문 15:30,,,,,,가능,,,,,,,,,,,,,,매주 일요일 / 법정공휴일,,,,,,,,,,,,,,,,,,,,,쉰다리 / 하례상웨빵 / 감귤상웨빵 등,,,,,,,50,130,FD,FD03,FD030100,126.6233640890,33.2713738458,6,20251023143000,3,,63613
food,404185,39,하르방밀면,제주특별자치도 서귀포시 대정읍 동일하모로 229,,,,,,제주특별자치도 서귀포시 대정읍 동일하모로 229,,,,,,Type3,20080120073425,,success,2026-07-13T07:06:57.352238+00:00,https://tong.visitkorea.or.kr/cms/resource/29/401529_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/29/401529_image3_1.jpg,,50,130,FD,FD01,FD010100,126.255799872805,33.225848973466,6,20260304100426,"부산의 향토음식인 밀면을 제주도 하르방밀면 전문점에서 만날 수 있다. 제주 하르방밀면은 혈액을 깨끗하게 하여 고혈압, 성인병 예방에 도움을 주며, 노화 방지에도 도움이 되는 톳으로 만든 면을 사용하고 있다. 24시간 가마솥에서 우려낸 사골육수에 감초, 당귀 등 갖가지 한약재를 넣어 한번 더 우려낸 육수와 우리밀로 찰지게 뽑은 쫄깃한 면사리 그리고 파, 마늘, 고춧가루 등 12가지 엄선된 재료를 사용해 숙취해소 및 4계절 보양식으로 천하일미이다.",,,,하르방밀면,63508,Type3,20080120073425,https://tong.visitkorea.or.kr/cms/resource/29/401529_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/29/401529_image3_1.jpg,,,,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,success,2026-07-14T00:15:10.810213+00:00,제주메밀비빔국수,,,,,,,,0507-1352-5018,,,,,0,20050631116,,,,,,11:00~19:30 (마지막 주문 19:00),가능(일부 메뉴),,,,,가능,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,수두리보말칼국수 / 꺼멍고기국수 / 흑돼지왕만두 등,,,,,,,50,130,FD,FD01,FD010100,126.255799872805,33.225848973466,6,20260304100426,,,63508
food,4060735,39,하르방식당,제주특별자치도 서귀포시 태평로353번길 11 (서귀동),,,,,,제주특별자치도 서귀포시 태평로353번길 11 (서귀동),,,,,,Type3,20260428091813,,success,2026-07-13T07:07:03.618868+00:00,https://tong.visitkorea.or.kr/cms/resource/31/4060731_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/31/4060731_image3_1.jpg,,50,130,FD,FD01,FD010100,126.560103683633,33.2470816098434,,20260428091817,"하르방식당은 서귀포 올레시장 근처에 위치하고 있으며, 매일 아침 제주 바다에서 올라온 재료로 한 상을 차려내는 곳이다. 갈치조림, 고등어조림, 해물뚝배기까지 제주에서 꼭 먹어야 할 메뉴를 한 번에 담아낸 토속정식이 중심이다. 재료 본연의 맛을 살려 자극적이지 않으면서도 깊은 맛이 난다.",,,,하르방식당,63592,Type3,20260428091813,https://tong.visitkorea.or.kr/cms/resource/31/4060731_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/31/4060731_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:13.944766+00:00,고등어조림 정식 1인,,,,,,,,0507-1409-3203,,,,,0,20020631019,,,,,,09:00~21:00,,,,,,가능,,,,,,,,,,,,,,매주 목요일,,,,,,,,,,,,,,,,,,,,,갈치조림 정식 1인 / 하르방 토속정식 1인 / 해물뚝배기 등,,,,,,,50,130,FD,FD01,FD010100,126.560103683633,33.2470816098434,,20260428091817,,,63592
food,2853278,39,하르방짬뽕,제주특별자치도 제주시 하귀동남4길 4,,39,A05,A0502,A05020400,제주특별자치도 제주시 하귀동남4길 4,,39,A05,A0502,A05020400,Type3,20220914131956,,success,2026-07-13T07:07:05.091240+00:00,http://tong.visitkorea.or.kr/cms/resource/71/2853271_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2853271_image3_1.jpg,,50,110,FD,FD02,FD020100,126.4124692997,33.4825082726,6,20250121165450,"하르방짬뽕은 제주시 애월읍 하귀1리에 있다. 재료를 아낌없이 사용하여 가성비 좋은, 도민 맛집으로 알려진 짬뽕전문점이다. 갈비짬뽕, 소불고기 짜장, 뼈다귀들깨짬뽕, 소양곱창짬뽕 등 독특한 메뉴가 있으며 차림새 또한 일반 짬뽕, 짜장과는 달라 비주얼 맛집이기도 하다. 주변 여행지로 알작지, 월대천 등이 있으며 공항 가는 길이라 들렀다 가는 여행자가 많다.",4,,,하르방짬뽕,63052,Type3,20220914131956,http://tong.visitkorea.or.kr/cms/resource/71/2853271_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2853271_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:17.477478+00:00,뼈다귀들깨짬뽕,,,,,,,,064-723-9959,,,,,0,20190620069,,,,,,11:00 ~ 20:00 (브레이크타임 14:30~16:30 / 점심 라스트오더 14:30 / 저녁 라스트오더 19:30),,,,,,불가능,,,,,,,,,,,,,,매주 화요일 / 설·추석 연휴,,,,,,,,,,,,,,,,,,,,,갈비짬뽕 / 닭고기짬뽕 / 짬뽕 / 소불고기짜장 / 볶음밥 등,,,,,,,50,110,FD,FD02,FD020100,126.4124692997,33.4825082726,6,20250121165450,4,,63052
food,2906595,39,하소로커피,제주특별자치도 제주시 한경면 불그못로 72,,,,,,제주특별자치도 제주시 한경면 불그못로 72,,,,,,Type3,20221111155804,,success,2026-07-13T07:07:08.927792+00:00,https://tong.visitkorea.or.kr/cms/resource/17/4069817_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/17/4069817_image3_1.jpg,,50,110,FD,FD05,FD050100,126.21769000904973,33.29574462544849,6,20260602103158,"하소로커피는 제주 한경면 조수리의 한적한 마을에 자리한 공장형 로스터리 카페이다. 창고를 리모델링한 공간으로 로스팅 향이 가득한 실내와 여유로운 야외 공간을 갖추고 있어 편안한 분위기 속에서 커피를 즐길 수 있다. 다양한 마이크로랏 스페셜티 커피를 합리적인 가격에 제공하며, 대표 메뉴인 조수리라테도 많은 사랑을 받고 있다. 직접 만든 바닐라빈 시럽과 생크림, 에스프레소, 우유가 조화롭게 어우러져 부드럽고 풍부한 맛을 느낄 수 있다. 하소로커피는 제주도 내외 약 300여 개 카페에 원두를 납품하는 로스터리로, 직접 로스팅한 고품질 스페셜티 원두를 중간 유통 과정 없이 제공한다. 홀빈과 분쇄 원두, 드립백 등 다양한 형태로 구매할 수 있어 여행 후 제주의 커피 향을 집에서도 즐기기 좋다. 제주를 찾은 여행객은 물론 커피 애호가들에게도 꾸준히 사랑받고 있는 로스터리 카페이다",,,,하소로커피,63007,Type3,20221111155804,https://tong.visitkorea.or.kr/cms/resource/17/4069817_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/17/4069817_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-14T00:15:20.732611+00:00,조수리라테,,,,,,,,064-799-6699,,,,,0,20180620861,,,,,,10:00~18:00 (마지막 주문 17:30),가능,,,,,가능,,,,,,,,,,,,,,설·추석 당일,,,,,,,,,,,,,,,,,,,,,스페셜티 핸드드립 / 아메리카노 / 수제 호밀 스콘 등,,,,,,,50,110,FD,FD05,FD050100,126.21769000904973,33.29574462544849,6,20260602103158,,,63007
food,1018723,39,하영 흑돼지구이집,제주특별자치도 서귀포시 천제연로 101,,39,A05,A0502,A05020100,제주특별자치도 서귀포시 천제연로 101,,39,A05,A0502,A05020100,Type3,20100511224847,,success,2026-07-13T07:07:12.123089+00:00,http://tong.visitkorea.or.kr/cms/resource/12/3477212_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3477212_image3_1.jpg,"<a href=""https://blog.naver.com/hayoung7386011"" target=""_blank"" title=""새창 : 흑돼지구이집 하영 홈페이지로이동"">https://blog.naver.com/hayoung7386011</a>",50,130,FD,FD01,FD010100,126.4165962685,33.2550751487,6,20250411111717,"하영은 제주방언으로 많이라는 뜻이다. 제주 중문관광단지 입구에 위치한 흑돼지구이 전문점으로 깔끔한 인테리어와 여유 있는 공간에서 요리를 맛볼 수 있다. 넓은 공간으로 단체나 가족 모임 일반 여행객 등 누구나 부담 없이 편하게 식사를 즐길 수 있으며, 도로보다 약간 높은 언덕에 위에 있어 중문 앞바다와 관광단지 일대의 아름다운 전망을 감상하며 하는 식사는 하영의 또 다른 매력이다. 흑돼지 오겹살, 모듬구이, 양념갈비 등 단품 메뉴들도 있지만 하영특선 등의 세트 메뉴와 하영스페셜은 전복요리, 양념갈비구이, 생흑돼지, 전복뚝배기, 영양돌솥밥을 한 번에 맛 볼 수 있다. 멜젓, 자리돔젓과 함께 먹는 흑돼지구이는 하영의 별미이며 낮에는 야외테라스에서 바다를 감상하며 식사를 할 수 있다.",3,,,하영 흑돼지구이집,63534,Type3,20100511224847,http://tong.visitkorea.or.kr/cms/resource/12/3477212_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3477212_image3_1.jpg,,,,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,success,2026-07-14T00:15:23.105958+00:00,흑돼지 모둠한판,,,,,,,,064-738-6011,,,,,0,20070631202,,,,,,10:00~22:00 (마지막 주문 21:00),,,,,,가능,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,모두 금연석,,,,고사리강된장 / 전복버터구이 / 찰 돌솥밥 등,,,,,,,50,130,FD,FD01,FD010100,126.4165962685,33.2550751487,6,20250411111717,3,,63534
